city,date,rain_mm,rh,ta,ws
강원,2016-06-17,0.0,70.4,23.6,1.6
강원,2016-06-18,0.0,70.4,24.5,1.3
강원,2016-06-19,0.0,72.5,24.0,1.5
강원,2016-06-20,0.0,74.0,24.0,1.2
강원,2016-06-21,0.0,70.4,25.4,1.5
강원,2016-06-22,53.9,87.1,23.3,1.5
강원,2016-06-23,7.1,85.6,23.5,1.1
강원,2016-06-24,2.1,83.6,22.7,1.2
강원,2016-06-25,0.0,67.0,22.3,1.9
강원,2016-06-26,0.0,68.0,23.7,1.3
강원,2016-06-27,0.0,76.1,22.8,1.0
강원,2016-06-28,0.0,70.0,24.2,1.2
강원,2016-06-29,0.5,68.4,25.6,1.4
강원,2016-06-30,0.2,78.4,25.9,1.5
강원,2016-07-01,110.2,90.9,24.4,0.9
강원,2016-07-02,0.0,86.5,23.8,1.2
강원,2016-07-03,0.0,83.9,23.3,1.1
강원,2016-07-04,122.4,89.6,21.6,1.7
강원,2016-07-05,164.0,99.4,19.1,2.4
강원,2016-07-06,0.0,86.9,21.8,1.2
강원,2016-07-07,0.0,84.3,23.6,1.1
강원,2016-07-08,0.0,80.3,25.5,1.1
강원,2016-07-09,0.0,74.9,26.8,1.3
강원,2016-07-10,0.0,77.6,27.1,1.2
강원,2016-07-11,5.5,74.4,28.1,1.3
강원,2016-07-12,0.0,91.4,25.5,0.8
강원,2016-07-13,1.3,81.8,26.2,1.3
강원,2016-07-14,0.0,75.6,26.1,1.6
강원,2016-07-15,39.6,71.0,24.8,1.8
강원,2016-07-16,18.4,98.3,20.4,1.8
강원,2016-07-17,0.4,95.4,21.9,0.9
강원,2016-07-18,0.0,81.4,24.3,1.1
강원,2016-07-19,0.0,82.0,24.8,1.3
강원,2016-07-20,0.0,70.5,26.1,1.7
강원,2016-07-21,0.0,68.0,26.3,1.6
강원,2016-07-22,0.0,72.9,27.8,1.6
강원,2016-07-23,70.9,84.5,27.2,1.1
강원,2016-07-24,63.4,96.6,26.6,0.8
강원,2016-07-25,0.0,90.1,27.4,0.8
강원,2016-07-26,0.0,83.4,27.5,1.1
강원,2016-07-27,5.9,93.6,26.1,0.7
강원,2016-07-28,7.1,80.1,27.8,1.4
강원,2016-07-29,5.8,94.1,25.0,0.7
강원,2016-07-30,1.3,88.3,28.3,1.0
강원,2016-07-31,0.9,86.8,27.4,1.2
강원,2016-08-01,10.2,87.6,26.3,1.0
강원,2016-08-02,0.0,84.9,26.3,1.0
강원,2016-08-03,0.0,80.1,27.6,1.2
강원,2016-08-04,0.0,76.3,28.2,1.3
강원,2016-08-05,0.0,74.6,27.7,1.4
강원,2016-08-06,0.0,76.5,28.9,1.3
강원,2016-08-07,0.0,79.1,29.5,1.3
강원,2016-08-08,0.0,76.6,28.7,1.6
강원,2016-08-09,0.0,77.6,28.6,1.5
강원,2016-08-10,0.0,82.6,28.8,1.2
강원,2016-08-11,0.0,79.5,29.3,1.1
강원,2016-08-12,0.0,77.6,29.5,1.3
강원,2016-08-13,0.0,81.9,29.4,1.2
강원,2016-08-14,1.1,88.4,28.2,1.1
강원,2016-08-15,0.0,77.6,29.0,1.2
강원,2016-08-16,0.0,76.5,28.9,1.4
강원,2016-08-17,0.0,77.4,28.4,1.4
강원,2016-08-18,0.0,80.3,27.8,1.2
강원,2016-08-19,0.1,84.3,27.5,1.5
강원,2016-08-20,0.7,71.3,28.9,1.6
강원,2016-08-21,0.0,79.1,27.6,1.4
강원,2016-08-22,0.0,75.5,27.7,1.7
강원,2016-08-23,0.0,72.8,27.9,1.7
강원,2016-08-24,0.0,74.9,27.5,1.0
강원,2016-08-25,17.0,80.9,26.7,1.3
강원,2016-08-26,0.0,67.4,21.3,2.3
강원,2016-08-27,0.0,65.9,20.4,2.5
강원,2016-08-28,1.8,82.1,19.2,2.5
강원,2016-08-29,0.9,81.3,19.2,1.2
강원,2016-08-30,0.4,78.5,19.3,1.4
강원,2016-08-31,1.0,84.6,17.6,2.9
강원,2016-09-01,2.5,85.4,20.9,1.4
강원,2016-09-02,3.1,83.0,22.7,1.2
강원,2016-09-03,0.0,86.5,23.4,1.4
강원,2016-09-04,0.0,83.9,24.4,1.4
강원,2016-09-05,0.0,79.4,25.4,1.1
강원,2016-09-06,0.0,86.4,23.2,1.0
강원,2016-09-07,17.3,81.1,22.9,1.1
강원,2016-09-08,29.8,87.0,21.5,1.1
강원,2016-09-09,0.0,84.5,21.9,1.2
강원,2016-09-10,0.3,84.0,21.9,1.2
강원,2016-09-11,3.7,84.5,23.0,1.0
강원,2016-09-12,0.0,83.1,22.5,0.9
강원,2016-09-13,0.0,76.8,22.7,1.3
강원,2016-09-14,1.2,84.9,22.7,1.0
강원,2016-09-15,0.0,85.0,22.1,0.7
강원,2016-09-16,1.9,85.6,22.2,0.8
강원,2016-09-17,0.0,78.9,22.2,1.4
강원,2016-09-18,0.0,72.9,20.8,1.8
강원,2016-09-19,0.0,72.3,19.0,2.3
강원,2016-09-20,0.0,62.3,17.5,1.7
강원,2016-09-21,0.0,72.5,16.8,1.4
강원,2016-09-22,0.0,70.6,19.1,1.5
강원,2016-09-23,0.0,79.1,18.7,0.9
강원,2016-09-24,0.0,79.5,19.5,1.0
강원,2016-09-25,0.0,81.8,20.3,0.8
강원,2016-09-26,0.0,80.9,21.1,1.0
강원,2016-09-27,16.4,97.3,19.3,0.7
강원,2016-09-28,0.0,83.8,20.0,1.3
강원,2016-09-29,0.0,69.3,18.7,1.8
강원,2016-09-30,0.0,83.0,19.2,1.0
강원,2016-10-01,0.0,83.6,19.3,0.8
강원,2016-10-02,66.9,97.8,17.4,1.2
강원,2016-10-03,0.0,86.0,20.7,1.1
강원,2016-10-04,0.0,76.6,19.2,2.2
강원,2016-10-05,0.0,83.1,18.8,1.7
강원,2016-10-06,0.0,80.5,18.0,1.0
강원,2016-10-07,6.7,81.0,18.8,1.3
강원,2016-10-08,0.0,68.6,17.4,2.0
강원,2016-10-09,0.0,61.5,11.7,1.3
강원,2016-10-10,0.0,69.5,12.1,1.0
강원,2016-10-11,0.0,77.0,12.9,1.0
강원,2016-10-12,0.0,76.0,13.8,0.9
강원,2016-10-13,0.0,71.8,13.2,1.0
강원,2016-10-14,0.0,82.4,13.5,0.7
강원,2016-10-15,0.0,87.0,15.3,0.7
강원,2016-10-16,0.3,94.6,14.9,0.5
강원,2016-10-17,0.0,85.4,16.0,0.8
강원,2016-10-18,0.0,83.1,15.8,1.0
강원,2016-10-19,0.0,80.5,16.4,1.0
강원,2016-10-20,0.0,76.4,15.8,1.8
강원,2016-10-21,0.0,75.0,17.0,1.3
강원,2016-10-22,0.0,69.5,17.5,1.3
강원,2016-10-23,0.4,68.4,12.3,2.6
강원,2016-10-24,29.3,78.0,11.3,0.9
강원,2016-10-25,4.1,96.5,12.4,0.8
강원,2016-10-26,0.0,89.6,13.0,0.7
강원,2016-10-27,0.5,78.6,14.0,1.0
강원,2016-10-28,0.0,79.5,13.6,0.8
강원,2016-10-29,0.0,59.9,9.8,1.5
강원,2016-10-30,0.0,63.3,5.3,0.7
강원,2016-10-31,0.0,68.4,5.5,1.2
강원,2016-11-01,0.0,51.8,1.7,1.2
강원,2016-11-02,0.1,63.8,3.3,1.2
강원,2016-11-03,0.0,75.8,7.4,1.1
강원,2016-11-04,0.0,78.4,9.2,0.7
강원,2016-11-05,0.0,77.8,14.0,2.1
강원,2016-11-06,0.0,65.3,11.6,2.6
강원,2016-11-07,3.5,78.0,12.1,1.0
강원,2016-11-08,0.0,69.0,6.2,1.8
강원,2016-11-09,0.0,70.8,1.9,0.7
강원,2016-11-10,7.7,83.3,3.5,0.7
강원,2016-11-11,0.0,77.0,7.7,1.4
강원,2016-11-12,0.3,74.3,8.6,1.1
강원,2016-11-13,0.0,90.0,11.8,0.6
강원,2016-11-14,0.9,99.9,10.5,0.5
강원,2016-11-15,0.0,71.1,6.3,1.0
강원,2016-11-16,0.0,74.8,3.3,0.6
강원,2016-11-17,0.0,79.4,5.4,0.5
강원,2016-11-18,0.0,90.0,5.4,0.5
강원,2016-11-19,0.0,71.9,12.7,1.4
강원,2016-11-20,0.0,61.3,10.6,1.0
강원,2016-11-21,0.4,71.8,6.1,0.8
강원,2016-11-22,0.0,52.6,5.3,1.7
강원,2016-11-23,0.0,46.6,0.2,1.1
강원,2016-11-24,0.0,50.4,-2.7,1.1
강원,2016-11-25,0.0,65.6,-2.4,0.5
강원,2016-11-26,1.1,88.1,-1.5,0.6
강원,2016-11-27,0.6,96.6,2.0,0.6
강원,2016-11-28,0.0,84.0,0.7,0.9
강원,2016-11-29,0.0,74.8,-0.8,0.6
강원,2016-11-30,0.4,80.9,2.5,0.6
강원,2016-12-01,0.0,45.5,4.8,2.6
강원,2016-12-02,0.0,62.4,-0.7,0.9
강원,2016-12-03,0.0,79.0,0.5,0.5
강원,2016-12-04,0.9,87.6,1.3,0.5
강원,2016-12-05,0.0,76.1,4.8,1.6
강원,2016-12-06,0.1,47.3,-0.6,1.7
강원,2016-12-07,0.0,72.8,-1.4,0.7
강원,2016-12-08,6.2,85.5,0.5,0.8
강원,2016-12-09,0.0,75.5,1.3,1.3
강원,2016-12-10,0.0,74.3,-2.7,0.9
강원,2016-12-11,0.0,73.4,-3.6,0.7
강원,2016-12-12,0.0,78.4,-2.3,0.9
강원,2016-12-13,0.2,74.8,1.6,0.6
강원,2016-12-14,1.2,90.0,1.3,1.1
강원,2016-12-15,0.0,60.5,-3.4,2.0
강원,2016-12-16,0.0,59.8,-5.7,1.3
강원,2016-12-17,0.0,70.4,0.1,0.6
강원,2016-12-18,0.3,90.6,1.2,0.5
강원,2016-12-19,0.0,89.0,3.5,0.6
강원,2016-12-20,0.0,97.5,1.9,0.8
강원,2016-12-21,55.3,95.9,4.0,1.3
강원,2016-12-22,12.6,95.0,5.7,2.0
강원,2016-12-23,0.0,68.5,-0.3,2.8
강원,2016-12-24,0.0,72.6,-0.8,0.8
강원,2016-12-25,0.0,82.4,1.1,0.8
강원,2016-12-26,2.0,94.1,1.5,0.5
강원,2016-12-27,0.2,73.6,-0.3,1.5
강원,2016-12-28,0.0,63.4,-3.2,1.2
강원,2016-12-29,0.0,49.6,-3.1,1.9
강원,2016-12-30,0.0,68.4,-4.7,0.8
강원,2017-01-01,0.2,93.3,-0.4,0.5
강원,2017-01-02,0.0,87.9,2.8,1.0
강원,2017-01-03,0.0,78.3,0.6,1.2
강원,2017-01-04,0.0,79.0,1.0,0.7
강원,2017-01-05,0.0,73.9,2.1,1.8
강원,2017-01-06,0.0,77.4,3.1,0.9
강원,2017-01-07,0.0,89.1,0.8,0.8
강원,2017-01-08,0.0,78.4,5.1,1.0
강원,2017-01-09,0.0,59.8,3.4,2.3
강원,2017-01-10,0.0,54.0,-2.7,2.0
강원,2017-01-11,0.0,41.6,-4.1,1.9
강원,2017-01-12,0.0,47.4,-2.1,2.4
강원,2017-01-13,0.2,43.1,-4.8,2.2
강원,2017-01-14,0.0,47.9,-9.0,1.9
강원,2017-01-15,0.0,57.3,-8.9,0.8
강원,2017-01-16,0.0,63.4,-6.6,0.7
강원,2017-01-17,0.0,61.9,-4.7,0.7
강원,2017-01-18,0.0,72.3,-3.2,0.8
강원,2017-01-19,0.3,76.9,-2.4,0.7
강원,2017-01-20,0.2,71.4,-2.5,1.4
강원,2017-01-21,0.8,79.5,-5.7,1.2
강원,2017-01-22,0.0,49.4,-7.1,2.5
강원,2017-01-23,0.0,63.5,-10.0,1.2
강원,2017-01-24,0.0,64.9,-9.0,1.1
강원,2017-01-25,0.0,63.6,-7.7,1.0
강원,2017-01-26,5.8,64.9,-4.2,1.4
강원,2017-01-27,0.0,62.1,-1.6,2.4
강원,2017-01-28,0.0,69.5,-5.0,0.7
강원,2017-01-29,7.6,88.4,-0.2,0.6
강원,2017-01-30,0.0,73.0,-2.3,1.9
강원,2017-01-31,0.0,76.5,-7.5,0.9
강원,2017-02-01,0.0,65.4,-6.0,1.3
강원,2017-02-02,0.0,65.8,-5.8,1.2
강원,2017-02-03,0.0,76.5,-2.5,1.0
강원,2017-02-04,0.0,85.6,-2.1,0.6
강원,2017-02-05,0.1,79.5,1.3,0.9
강원,2017-02-06,0.0,62.6,-1.4,1.3
강원,2017-02-07,0.0,71.9,-3.5,0.8
강원,2017-02-08,0.0,66.9,-2.1,1.1
강원,2017-02-09,0.0,58.0,-4.6,2.1
강원,2017-02-10,0.0,50.3,-6.3,2.0
강원,2017-02-11,0.0,59.8,-6.3,1.3
강원,2017-02-12,0.0,63.4,-4.0,1.1
강원,2017-02-13,0.0,68.3,-2.5,1.1
강원,2017-02-14,0.0,62.4,-1.4,1.0
강원,2017-02-15,0.0,59.9,-0.2,1.1
강원,2017-02-16,4.2,70.4,3.5,0.9
강원,2017-02-17,0.0,54.4,4.7,2.5
강원,2017-02-18,0.0,50.4,-1.5,1.9
강원,2017-02-19,5.0,81.3,-0.7,1.1
강원,2017-02-20,0.0,63.6,0.0,2.2
강원,2017-02-21,0.0,60.8,-1.5,1.0
강원,2017-02-22,3.7,85.0,0.7,0.7
강원,2017-02-23,0.0,62.1,0.5,2.0
강원,2017-02-24,0.0,63.0,-1.0,1.7
강원,2017-02-25,0.0,65.3,1.3,1.7
강원,2017-02-26,0.0,63.4,1.7,0.9
강원,2017-02-27,0.0,57.9,1.9,1.0
강원,2017-02-28,0.0,59.0,3.0,1.0
강원,2017-03-01,1.1,70.3,4.0,0.9
강원,2017-03-02,0.0,77.5,3.2,1.7
강원,2017-03-03,0.0,67.6,2.0,1.3
강원,2017-03-04,0.0,69.1,3.6,0.9
강원,2017-03-05,0.0,70.4,4.5,1.5
강원,2017-03-06,0.0,41.3,1.9,2.5
강원,2017-03-07,0.0,33.6,0.0,2.9
강원,2017-03-08,0.0,51.8,0.1,2.2
강원,2017-03-09,0.0,49.5,3.1,2.5
강원,2017-03-10,0.0,48.5,3.7,1.3
강원,2017-03-11,0.0,49.0,5.3,1.0
강원,2017-03-12,0.0,59.8,7.0,1.3
강원,2017-03-13,0.0,59.1,6.4,1.2
강원,2017-03-14,0.0,59.8,4.0,1.5
강원,2017-03-15,0.0,51.8,3.7,1.0
강원,2017-03-16,0.0,50.5,4.5,1.1
강원,2017-03-17,0.0,47.4,6.7,1.1
강원,2017-03-18,0.0,43.3,9.0,1.4
강원,2017-03-19,0.0,47.1,8.2,1.0
강원,2017-03-20,0.0,55.4,7.1,0.7
강원,2017-03-21,0.1,73.3,4.9,1.1
강원,2017-03-22,0.0,57.1,6.2,1.3
강원,2017-03-23,0.0,53.5,7.3,1.4
강원,2017-03-24,0.0,60.9,6.9,1.4
강원,2017-03-25,2.6,86.4,4.8,1.0
강원,2017-03-26,0.5,85.0,6.1,1.3
강원,2017-03-27,1.4,90.0,4.7,1.2
강원,2017-03-28,0.0,86.3,4.8,0.9
강원,2017-03-29,0.0,68.1,6.5,1.1
강원,2017-03-30,1.9,58.4,9.3,0.9
강원,2017-03-31,9.6,89.5,7.0,1.7
강원,2017-04-01,2.2,86.8,7.1,1.1
강원,2017-04-02,0.0,68.0,7.8,1.7
강원,2017-04-03,0.0,57.1,10.2,1.3
강원,2017-04-04,0.0,53.8,12.0,1.3
강원,2017-04-05,29.9,81.8,10.0,1.4
강원,2017-04-06,0.0,82.6,12.6,1.6
강원,2017-04-07,0.0,69.3,16.1,1.1
강원,2017-04-08,1.7,65.3,16.2,1.3
강원,2017-04-09,0.0,60.4,13.9,2.4
강원,2017-04-10,0.0,40.8,14.1,1.7
강원,2017-04-11,0.0,40.8,15.2,1.6
강원,2017-04-12,0.0,27.5,11.9,2.7
강원,2017-04-13,0.0,45.5,12.0,2.0
강원,2017-04-14,6.0,69.8,13.0,1.9
강원,2017-04-15,0.0,64.3,16.4,1.5
강원,2017-04-16,0.0,61.1,17.7,1.3
강원,2017-04-17,5.6,73.8,14.1,1.9
강원,2017-04-18,9.4,83.3,11.0,1.3
강원,2017-04-19,0.4,50.4,13.2,2.5
강원,2017-04-20,0.0,61.5,12.7,1.4
강원,2017-04-21,0.0,59.9,12.9,1.3
강원,2017-04-22,0.0,55.4,14.2,1.4
강원,2017-04-23,0.0,49.9,14.2,1.7
강원,2017-04-24,0.0,47.0,14.0,1.8
강원,2017-04-25,0.0,44.9,17.1,2.1
강원,2017-04-26,0.0,35.8,15.3,2.1
강원,2017-04-27,0.0,44.6,12.7,2.0
강원,2017-04-28,0.0,50.3,14.4,2.1
강원,2017-04-29,0.0,50.0,15.8,1.8
강원,2017-04-30,0.0,53.1,18.7,1.7
강원,2017-05-01,0.0,37.4,20.0,1.5
강원,2017-05-02,0.0,53.4,19.0,1.2
강원,2017-05-03,0.0,52.0,20.4,1.3
강원,2017-05-04,0.0,54.1,20.2,1.1
강원,2017-05-05,0.0,54.0,22.0,2.2
강원,2017-05-06,0.0,32.9,15.3,3.3
강원,2017-05-07,0.0,35.9,17.2,2.9
강원,2017-05-08,0.0,50.5,18.0,1.8
강원,2017-05-09,3.6,79.8,16.6,1.1
강원,2017-05-10,0.3,77.3,16.9,1.5
강원,2017-05-11,0.0,73.6,18.6,1.5
강원,2017-05-12,5.5,90.1,17.5,1.0
강원,2017-05-13,9.9,79.6,16.7,2.1
강원,2017-05-14,0.0,50.3,16.4,3.2
강원,2017-05-15,0.0,64.1,15.6,1.6
강원,2017-05-16,0.0,74.4,16.6,1.1
강원,2017-05-17,0.0,70.5,18.1,1.2
강원,2017-05-18,0.0,61.0,20.1,1.7
강원,2017-05-19,0.0,52.4,20.9,1.9
강원,2017-05-20,0.0,52.4,21.5,1.4
강원,2017-05-21,0.0,55.5,21.6,1.5
강원,2017-05-22,0.0,60.9,21.6,1.4
강원,2017-05-23,2.7,82.0,18.9,1.3
강원,2017-05-24,0.0,70.0,21.5,1.3
강원,2017-05-25,0.0,55.8,18.8,2.7
강원,2017-05-26,0.0,54.3,16.3,1.2
강원,2017-05-27,0.0,58.3,19.3,1.3
강원,2017-05-28,0.0,62.0,20.7,1.7
강원,2017-05-29,0.0,63.1,23.8,1.6
강원,2017-05-30,0.0,55.6,22.6,1.6
강원,2017-05-31,0.0,51.0,20.8,1.1
강원,2017-06-01,0.0,61.0,21.3,1.9
강원,2017-06-02,0.0,49.1,20.1,1.8
강원,2017-06-03,0.0,44.0,20.9,1.7
강원,2017-06-04,0.0,49.3,20.7,1.9
강원,2017-06-05,0.0,50.4,21.9,1.9
강원,2017-06-06,25.1,72.5,18.3,1.3
강원,2017-06-07,1.1,94.6,17.2,1.1
강원,2017-06-08,0.0,66.6,20.7,1.8
강원,2017-06-09,0.0,68.8,20.7,2.1
강원,2017-06-10,0.0,54.1,21.2,1.4
강원,2017-06-11,0.0,52.0,20.0,2.0
강원,2017-06-12,0.0,57.9,20.1,2.2
강원,2017-06-13,13.3,75.5,18.7,1.5
강원,2017-06-14,0.0,70.4,21.0,1.3
강원,2017-06-15,0.0,60.1,23.5,1.4
강원,2017-06-16,0.0,61.9,24.8,1.3
강원,2017-06-17,0.0,61.4,25.3,1.6
강원,2017-06-18,0.0,57.6,25.9,1.4
강원,2017-06-19,0.0,59.1,25.1,1.3
강원,2017-06-20,0.1,55.9,26.1,1.4
강원,2017-06-21,6.1,59.6,25.4,1.7
강원,2017-06-22,0.0,66.6,24.5,1.2
강원,2017-06-23,0.0,62.0,26.8,1.5
강원,2017-06-24,0.7,73.4,24.5,1.3
강원,2017-06-25,17.8,88.0,22.5,0.9
강원,2017-06-26,0.0,74.9,23.5,1.8
강원,2017-06-27,24.7,73.9,24.8,1.4
강원,2017-06-28,0.0,77.0,25.7,1.4
강원,2017-06-29,0.0,73.3,26.3,1.4
강원,2017-06-30,0.0,67.9,26.0,1.6
강원,2017-07-01,46.6,76.5,25.0,1.7
강원,2017-07-02,128.0,99.4,24.2,0.9
강원,2017-07-03,21.2,89.9,24.9,1.6
강원,2017-07-04,2.1,77.8,27.1,1.0
강원,2017-07-05,0.0,73.5,27.2,1.6
강원,2017-07-06,0.0,73.1,27.3,1.3
강원,2017-07-07,46.1,87.5,26.5,1.2
강원,2017-07-08,17.6,93.8,26.2,1.3
강원,2017-07-09,28.3,87.6,27.3,1.0
강원,2017-07-10,116.4,99.4,24.5,1.1
강원,2017-07-11,0.0,81.8,26.2,1.3
강원,2017-07-12,0.0,79.5,27.3,1.5
강원,2017-07-13,0.0,79.9,27.2,1.2
강원,2017-07-14,5.9,86.1,27.0,1.3
강원,2017-07-15,8.6,91.6,25.6,1.4
강원,2017-07-16,0.0,87.6,26.1,1.4
강원,2017-07-17,0.3,82.6,27.1,1.3
강원,2017-07-18,0.0,86.6,27.0,1.2
강원,2017-07-19,0.0,83.3,28.1,1.1
강원,2017-07-20,0.0,78.3,29.5,1.4
강원,2017-07-21,1.4,82.0,29.5,1.5
강원,2017-07-22,62.2,96.6,27.3,1.0
강원,2017-07-23,16.8,97.0,26.3,0.8
강원,2017-07-24,4.8,90.9,26.6,0.8
강원,2017-07-25,0.0,74.9,27.8,2.0
강원,2017-07-26,0.0,74.6,26.9,1.7
강원,2017-07-27,24.0,83.6,25.7,1.0
강원,2017-07-28,0.1,98.0,24.6,0.6
강원,2017-07-29,0.0,81.1,26.1,1.7
강원,2017-07-30,0.0,82.4,26.4,1.1
강원,2017-07-31,0.0,92.3,25.1,1.0
강원,2017-08-01,0.0,82.1,27.9,1.1
강원,2017-08-02,0.0,76.3,28.8,1.2
강원,2017-08-03,0.0,68.4,28.5,1.6
강원,2017-08-04,0.0,77.8,28.4,1.4
강원,2017-08-05,0.0,77.6,29.6,1.5
강원,2017-08-06,1.3,85.9,28.6,1.2
강원,2017-08-07,0.0,77.5,28.6,1.5
강원,2017-08-08,0.0,80.3,26.6,1.3
강원,2017-08-09,41.2,83.9,26.0,1.5
강원,2017-08-10,24.3,99.9,24.0,1.6
강원,2017-08-11,0.0,81.4,25.3,1.9
강원,2017-08-12,0.0,77.8,25.4,1.7
강원,2017-08-13,0.0,74.5,24.7,2.0
강원,2017-08-14,6.4,83.4,24.0,1.8
강원,2017-08-15,72.0,97.8,21.8,1.5
강원,2017-08-16,5.1,88.5,22.7,2.6
강원,2017-08-17,0.9,91.8,23.2,1.2
강원,2017-08-18,4.4,89.3,24.7,1.1
강원,2017-08-19,19.9,87.8,24.6,0.9
강원,2017-08-20,43.9,99.6,22.9,1.3
강원,2017-08-21,15.5,96.8,24.2,0.8
강원,2017-08-22,0.0,88.1,25.8,0.9
강원,2017-08-23,28.5,99.3,25.1,0.7
강원,2017-08-24,71.6,91.6,26.1,2.0
강원,2017-08-25,0.0,75.4,24.1,1.2
강원,2017-08-26,0.0,72.8,21.1,1.3
강원,2017-08-27,0.0,83.5,20.2,1.0
강원,2017-08-28,8.1,87.0,20.2,1.2
강원,2017-08-29,0.0,75.6,19.9,1.1
강원,2017-08-30,0.0,78.0,17.5,0.9
강원,2017-08-31,0.0,78.5,19.5,1.1
강원,2017-09-01,0.0,75.9,20.4,1.4
강원,2017-09-02,0.0,74.0,20.9,1.4
강원,2017-09-03,0.0,78.9,20.9,0.9
강원,2017-09-04,0.0,76.5,21.6,1.0
강원,2017-09-05,0.0,87.4,19.7,0.7
강원,2017-09-06,0.9,92.6,19.8,0.5
강원,2017-09-07,0.0,83.6,21.7,0.8
강원,2017-09-08,0.0,81.0,22.1,1.0
강원,2017-09-09,0.0,86.1,21.5,0.9
강원,2017-09-10,19.5,90.3,21.9,0.8
강원,2017-09-11,0.1,90.4,19.8,1.0
강원,2017-09-12,0.0,85.6,19.6,0.9
강원,2017-09-13,0.0,74.1,18.5,1.0
강원,2017-09-14,0.0,76.6,18.8,1.2
강원,2017-09-15,0.0,69.3,19.4,2.3
강원,2017-09-16,0.0,74.3,18.9,2.2
강원,2017-09-17,0.0,73.5,19.9,2.1
강원,2017-09-18,0.0,79.4,19.2,1.1
강원,2017-09-19,11.5,92.0,18.2,1.0
강원,2017-09-20,0.0,71.1,17.2,1.3
강원,2017-09-21,0.0,79.8,16.5,1.2
강원,2017-09-22,0.0,82.0,17.6,1.1
강원,2017-09-23,0.0,83.5,19.3,0.9
강원,2017-09-24,0.0,81.5,20.4,1.2
강원,2017-09-25,0.0,82.8,20.1,1.3
강원,2017-09-26,0.2,82.8,21.1,1.0
강원,2017-09-27,0.0,85.9,20.6,1.1
강원,2017-09-28,0.0,59.6,18.6,1.8
강원,2017-09-29,0.0,63.9,13.5,1.4
강원,2017-09-30,0.0,77.9,16.3,0.9
강원,2017-10-01,7.4,92.6,16.4,0.8
강원,2017-10-02,0.0,78.3,19.5,1.5
강원,2017-10-03,0.0,76.6,16.7,2.0
강원,2017-10-04,0.0,71.6,15.1,1.7
강원,2017-10-05,0.0,79.9,15.9,1.2
강원,2017-10-06,2.9,92.4,15.8,1.4
강원,2017-10-07,0.0,82.3,19.8,0.9
강원,2017-10-08,0.0,83.0,20.9,0.9
강원,2017-10-09,0.0,83.5,20.3,0.8
강원,2017-10-10,32.1,84.9,18.9,1.4
강원,2017-10-11,0.5,84.9,15.4,1.6
강원,2017-10-12,0.0,86.3,12.1,1.0
강원,2017-10-13,0.0,76.1,11.3,1.1
강원,2017-10-14,0.0,72.3,11.1,0.9
강원,2017-10-15,0.0,69.3,12.9,1.2
강원,2017-10-16,0.0,78.6,14.5,0.7
강원,2017-10-17,0.0,75.5,13.6,1.2
강원,2017-10-18,7.1,82.9,13.9,0.8
강원,2017-10-19,0.0,81.1,14.7,0.7
강원,2017-10-20,0.0,83.0,13.3,0.8
강원,2017-10-21,0.0,79.3,13.4,0.9
강원,2017-10-22,0.0,71.9,12.3,2.4
강원,2017-10-23,0.0,61.9,11.8,1.9
강원,2017-10-24,0.0,77.3,10.3,0.8
강원,2017-10-25,0.0,81.1,10.1,0.7
강원,2017-10-26,0.0,79.8,11.3,0.7
강원,2017-10-27,0.0,71.9,13.6,0.7
강원,2017-10-28,0.0,78.5,12.9,0.7
강원,2017-10-29,0.0,71.8,10.3,1.3
강원,2017-10-30,0.0,56.8,5.4,1.0
강원,2017-10-31,0.0,68.8,6.7,1.0
강원,2017-11-01,0.0,83.1,11.0,0.8
강원,2017-11-02,3.9,91.3,12.9,0.4
강원,2017-11-03,2.1,70.4,12.8,1.8
강원,2017-11-04,0.0,65.0,7.4,1.3
강원,2017-11-05,0.0,76.5,5.2,0.8
강원,2017-11-06,0.0,80.1,8.2,0.8
강원,2017-11-07,0.0,81.5,10.7,0.5
강원,2017-11-08,0.0,61.6,11.7,1.5
강원,2017-11-09,0.0,69.8,6.4,0.6
강원,2017-11-10,5.3,72.1,7.1,1.8
강원,2017-11-11,0.0,57.6,4.6,1.1
강원,2017-11-12,0.0,75.9,2.8,0.8
강원,2017-11-13,0.2,80.4,4.7,0.7
강원,2017-11-14,0.0,57.3,5.6,1.8
강원,2017-11-15,0.0,47.4,1.9,2.6
강원,2017-11-16,0.0,52.1,-1.0,0.8
강원,2017-11-17,0.0,62.4,-0.2,0.7
강원,2017-11-18,0.0,48.0,-1.0,1.7
강원,2017-11-19,0.0,41.3,-2.2,1.5
강원,2017-11-20,0.0,73.4,-2.6,1.0
강원,2017-11-21,0.3,77.9,-1.0,0.9
강원,2017-11-22,0.4,71.6,1.4,1.1
강원,2017-11-23,1.3,65.3,-1.1,1.8
강원,2017-11-24,0.0,67.4,-1.4,1.8
강원,2017-11-25,9.3,85.0,-1.0,0.6
강원,2017-11-26,0.0,89.5,1.6,0.7
강원,2017-11-27,0.0,84.0,-0.3,1.0
강원,2017-11-28,0.3,82.8,3.4,1.0
강원,2017-11-29,0.0,61.6,4.6,1.4
강원,2017-11-30,0.0,36.6,-1.0,1.8
강원,2017-12-01,0.0,57.0,-3.6,1.4
강원,2017-12-02,0.5,73.3,-1.5,0.8
강원,2017-12-03,0.0,89.4,2.5,0.7
